id,Y
59768,0.00000004
59769,0.06654992
59770,0.04730652
59771,0.12445482
59772,0.04150559
59773,0.04760057
59774,0.04788017
59775,0.01807302
59776,0.04803981
59777,0.04380293
59778,0.01580478
59779,0.21149772
59780,0.02672279
59781,0.05996905
59782,0.05728203
59783,0.02472768
59784,0.04657564
59785,0.03646817
59786,0.15096289
59787,0.05265140
59788,0.02025111
59789,0.02644843
59790,0.04071612
59791,0.04102360
59792,0.06200601
59793,0.04398241
59794,0.04002409
59795,0.06970020
59796,0.04942961
59797,0.01487284
59798,0.05360427
59799,0.06047535
59800,0.05130272
59801,0.27958953
59802,0.01212111
59803,0.07115459
59804,0.04747649
59805,0.01050388
59806,0.03073931
59807,0.01953844
59808,0.02145367
59809,0.24212268
59810,0.04716888
59811,0.03479202
59812,0.06622560
59813,0.04754207
59814,0.03975974
59815,0.01815336
59816,0.04529599
59817,0.03733143
59818,0.02752400
59819,0.05086717
59820,0.11230703
59821,0.02785894
59822,0.03095229
59823,0.03715249
59824,0.04717975
59825,0.02345298
59826,0.01965866
59827,0.04120496
59828,0.05831274
59829,0.03368871
59830,0.04206984
59831,0.01640627
59832,0.08874942
59833,0.03751660
59834,0.13125373
59835,0.04150078
59836,0.06005698
59837,0.03133676
59838,0.03295910
59839,0.03948700
59840,0.04895710
59841,0.14888045
59842,0.04350224
59843,0.04338632
59844,0.05086259
59845,0.30082491
59846,0.04118066
59847,0.04926638
59848,0.03015698
59849,0.13327210
59850,0.45057136
59851,0.07973094
59852,0.01816184
59853,0.01866848
59854,0.04334309
59855,0.05770394
59856,0.04274799
59857,0.04977362
59858,0.06831970
59859,0.41717577
59860,0.01132659
59861,0.04057139
59862,0.05220997
59863,0.02009834
59864,0.09021675
59865,0.03831801
59866,0.03110914
59867,0.01872241
59868,0.12773992
59869,0.01213678
59870,0.50242525
59871,0.02152590
59872,0.07460786
59873,0.02292554
59874,0.03757734
59875,0.02058535
59876,0.04842496
59877,0.02266965
59878,0.30618021
59879,0.05086461
59880,0.01165970
59881,0.01934827
59882,0.06403083
59883,0.51384026
59884,0.02095173
59885,0.01920012
59886,0.29307225
59887,0.11502249
59888,0.03881883
59889,0.01378501
59890,0.02994725
59891,0.03395063
59892,0.04754007
59893,0.13931412
59894,0.03745914
59895,0.03531642
59896,0.02447984
59897,0.05283340
59898,0.35365641
59899,0.05785476
59900,0.15049797
59901,0.04470538
59902,0.04649340
59903,0.12283130
59904,0.04852368
59905,0.03511576
59906,0.15563367
59907,0.02316583
59908,0.03850175
59909,0.11200946
59910,0.03675542
59911,0.02220814
59912,0.10608757
59913,0.05117959
59914,0.51998979
59915,0.02560974
59916,0.23291214
59917,0.17164516
59918,0.03985248
59919,0.01312368
59920,0.06056400
59921,0.02549360
59922,0.01817756
59923,0.03614294
59924,0.02504443
59925,0.05201925
59926,0.03199290
59927,0.04171342
59928,0.02414514
59929,0.04319077
59930,0.13549720
59931,0.17364390
59932,0.04472477
59933,0.05802596
59934,0.10547469
59935,0.05487516
59936,0.41436040
59937,0.05468817
59938,0.04153012
59939,0.10384089
59940,0.01630222
59941,0.04455435
59942,0.01563717
59943,0.04309227
59944,0.02759427
59945,0.05213447
59946,0.48429525
59947,0.05414012
59948,0.02623645
59949,0.00001429
59950,0.03922554
59951,0.01701830
59952,0.01981451
59953,0.05586127
59954,0.03479400
59955,0.05895177
59956,0.37170324
59957,0.06100431
59958,0.05024211
59959,0.15858181
59960,0.46063721
59961,0.22825091
59962,0.03145304
59963,0.05544984
59964,0.01277653
59965,0.01614267
59966,0.02396929
59967,0.09407603
59968,0.08443311
59969,0.56841940
59970,0.06062924
59971,0.05228725
59972,0.03682120
59973,0.04369241
59974,0.14503214
59975,0.01496208
59976,0.04182428
59977,0.04725781
59978,0.04903541
59979,0.03261364
59980,0.00883118
59981,0.05881867
59982,0.02356871
59983,0.02285135
59984,0.01821614
59985,0.27945471
59986,0.05769696
59987,0.32421130
59988,0.09992457
59989,0.04789715
59990,0.04483933
59991,0.01283206
59992,0.06185581
59993,0.04675150
59994,0.02651451
59995,0.10526426
59996,0.01506455
59997,0.05476235
59998,0.04625934
59999,0.04325248
60000,0.01380063
60001,0.17721656
60002,0.04445536
60003,0.01855086
60004,0.02575806
60005,0.05364034
60006,0.01588848
60007,0.16771638
60008,0.02125786
60009,0.02865100
60010,0.11340419
60011,0.06959201
60012,0.05782704
60013,0.05413336
60014,0.08136628
60015,0.10370802
60016,0.04094087
60017,0.03736278
60018,0.46261269
60019,0.05575281
60020,0.05415311
60021,0.04043835
60022,0.02332056
60023,0.02653321
60024,0.03876730
60025,0.04070020
60026,0.01934385
60027,0.02777304
60028,0.04061848
60029,0.01760418
60030,0.05998285
60031,0.04223732
60032,0.02188409
60033,0.04606994
60034,0.04099684
60035,0.04424454
60036,0.03644040
60037,0.05814891
60038,0.06061189
60039,0.03479299
60040,0.05288506
60041,0.02744451
60042,0.06938409
60043,0.02142218
60044,0.24805795
60045,0.06158131
60046,0.41265386
60047,0.11654388
60048,0.03681383
60049,0.25952828
60050,0.05244620
60051,0.05585082
60052,0.01637662
60053,0.04942587
60054,0.03994849
60055,0.04977936
60056,0.07918412
60057,0.52084434
60058,0.01486384
60059,0.06597416
60060,0.06594399
60061,0.01937977
60062,0.12691443
60063,0.04680331
60064,0.05370827
60065,0.04298263
60066,0.01087864
60067,0.01773956
60068,0.02554728
60069,0.02195133
60070,0.05556210
60071,0.02418816
60072,0.16716267
60073,0.04394795
60074,0.03691069
60075,0.10852075
60076,0.03621218
60077,0.02076095
60078,0.02732490
60079,0.29861882
60080,0.04488216
60081,0.07556970
60082,0.05146159
60083,0.02457513
60084,0.06036841
60085,0.03714341
60086,0.05156349
60087,0.16302983
60088,0.03215059
60089,0.02367877
60090,0.03597914
60091,0.05174142
60092,0.02974419
60093,0.03716347
60094,0.04366824
60095,0.05524342
60096,0.01365004
60097,0.01661749
60098,0.04786224
60099,0.01231367
60100,0.01714155
60101,0.04599693
60102,0.03853616
60103,0.04526241
60104,0.05454136
60105,0.02341812
60106,0.04085143
60107,0.11395452
60108,0.05620753
60109,0.02948402
60110,0.04023136
60111,0.03714731
60112,0.02456602
60113,0.04499916
60114,0.05217538
60115,0.05850159
60116,0.05389332
60117,0.12874599
60118,0.03012511
60119,0.02823706
60120,0.02539607
60121,0.03559916
60122,0.03511246
60123,0.05618666
60124,0.03375025
60125,0.02805855
60126,0.05160639
60127,0.03741160
60128,0.03963295
60129,0.13735199
60130,0.04149355
60131,0.19312334
60132,0.13385898
60133,0.06277063
60134,0.04110034
60135,0.05090516
60136,0.07945704
60137,0.47914842
60138,0.04095346
60139,0.02709491
60140,0.04409194
60141,0.13979308
60142,0.01385736
60143,0.02855600
60144,0.11340412
60145,0.10944756
60146,0.00881857
60147,0.02037721
60148,0.05387383
60149,0.02018089
60150,0.05619534
60151,0.53245169
60152,0.02490620
60153,0.05339093
60154,0.02678274
60155,0.38411352
60156,0.02415980
60157,0.05057367
60158,0.15560080
60159,0.02686477
60160,0.03275396
60161,0.03734395
60162,0.29637775
60163,0.13776067
60164,0.12061935
60165,0.02647474
60166,0.05627775
60167,0.02528741
60168,0.03773781
60169,0.05212487
60170,0.05900781
60171,0.06703545
60172,0.04234366
60173,0.06136424
60174,0.03810322
60175,0.01883159
60176,0.05637722
60177,0.45347732
60178,0.13484992
60179,0.05713836
60180,0.01733370
60181,0.03189921
60182,0.01156921
60183,0.06496833
60184,0.02090989
60185,0.03032678
60186,0.05441850
60187,0.06094671
60188,0.12461102
60189,0.04197508
60190,0.05251530
60191,0.01997202
60192,0.04874551
60193,0.16597833
60194,0.01940097
60195,0.01903557
60196,0.01339502
60197,0.05006257
60198,0.01080156
60199,0.03684995
60200,0.24800478
60201,0.04302308
60202,0.03911749
60203,0.04810384
60204,0.02023141
60205,0.03329721
60206,0.03086424
60207,0.02316512
60208,0.01660308
60209,0.05901924
60210,0.21918662
60211,0.03820330
60212,0.05255920
60213,0.22723810
60214,0.01816369
60215,0.01481918
60216,0.14615941
60217,0.04068331
60218,0.03515812
60219,0.01915656
60220,0.19913639
60221,0.29240197
60222,0.05863511
60223,0.06495028
60224,0.03386671
60225,0.35176891
60226,0.02250433
60227,0.32745519
60228,0.01606136
60229,0.19047259
60230,0.04642796
60231,0.02271035
60232,0.01320228
60233,0.01089124
60234,0.05768311
60235,0.22927800
60236,0.02850866
60237,0.01001009
60238,0.06337193
60239,0.01232442
60240,0.13212009
60241,0.03748635
60242,0.04502683
60243,0.09907171
60244,0.05559499
60245,0.01855686
60246,0.02702125
60247,0.04142151
60248,0.09114744
60249,0.01737588
60250,0.02101094
60251,0.04038738
60252,0.01411025
60253,0.02080019
60254,0.09127390
60255,0.01762617
60256,0.02635019
60257,0.05711478
60258,0.04183730
60259,0.05702735
60260,0.03665133
60261,0.02115153
60262,0.04709596
60263,0.01627106
60264,0.01287163
60265,0.01829740
60266,0.16582584
60267,0.40047681
60268,0.51138723
60269,0.21031263
60270,0.05696606
60271,0.04371109
60272,0.02152259
60273,0.02054708
60274,0.06290046
60275,0.02534906
60276,0.49236131
60277,0.04539734
60278,0.25712395
60279,0.08583318
60280,0.02212968
60281,0.04952516
60282,0.13383591
60283,0.06429438
60284,0.01833891
60285,0.02462601
60286,0.20757551
60287,0.05168794
60288,0.01300482
60289,0.04714619
60290,0.12123375
60291,0.11326695
60292,0.02359057
60293,0.05233553
60294,0.04937182
60295,0.04858337
60296,0.03347734
60297,0.01470998
60298,0.06014053
60299,0.03256564
60300,0.02894294
60301,0.01332075
60302,0.20912756
60303,0.03715615
60304,0.01520273
60305,0.02086986
60306,0.02683571
60307,0.09779228
60308,0.02928382
60309,0.01514640
60310,0.03616393
60311,0.06328229
60312,0.01634368
60313,0.04196107
60314,0.06783413
60315,0.03368436
60316,0.10917784
60317,0.05013531
60318,0.01182252
60319,0.08509956
60320,0.06130000
60321,0.08881570
60322,0.12859726
60323,0.01276523
60324,0.01354141
60325,0.05702039
60326,0.04812571
60327,0.01451227
60328,0.34675017
60329,0.03322778
60330,0.03217964
60331,0.02604512
60332,0.03578262
60333,0.01652057
60334,0.54955631
60335,0.05275878
60336,0.03189525
60337,0.05624917
60338,0.03734536
60339,0.12498213
60340,0.30912378
60341,0.35716957
60342,0.05475881
60343,0.08960343
60344,0.07101843
60345,0.01577870
60346,0.05354680
60347,0.02058207
60348,0.06209225
60349,0.06268105
60350,0.07713691
60351,0.04974459
60352,0.03874120
60353,0.04682339
60354,0.14370057
60355,0.01358895
60356,0.05771959
60357,0.04324829
60358,0.04191482
60359,0.06170518
60360,0.03661694
60361,0.03659058
60362,0.03302365
60363,0.08014837
60364,0.01829919
60365,0.22907886
60366,0.01242937
60367,0.01894079
60368,0.06278121
60369,0.05230044
60370,0.02211123
60371,0.02598000
60372,0.03610658
60373,0.01721213
60374,0.03395443
60375,0.05249890
60376,0.34386456
60377,0.13713245
60378,0.14743236
60379,0.45893878
60380,0.02882373
60381,0.01809056
60382,0.02552046
60383,0.20929012
60384,0.16265231
60385,0.03602773
60386,0.01458423
60387,0.02382522
60388,0.04057479
60389,0.39491493
60390,0.05879591
60391,0.18021879
60392,0.05437950
60393,0.04744554
60394,0.02106720
60395,0.02745102
60396,0.06114268
60397,0.01635237
60398,0.02364641
60399,0.06265285
60400,0.04557138
60401,0.29295093
60402,0.02555057
60403,0.29142961
60404,0.03207690
60405,0.03593185
60406,0.04316451
60407,0.02247624
60408,0.05797077
60409,0.04756113
60410,0.20374225
60411,0.05538373
60412,0.04829616
60413,0.05947907
60414,0.08065291
60415,0.03042603
60416,0.28179339
60417,0.04170455
60418,0.06175015
60419,0.02467940
60420,0.02464484
60421,0.06455370
60422,0.04172993
60423,0.07198325
60424,0.01920289
60425,0.06134078
60426,0.03644224
60427,0.04317903
60428,0.03191134
60429,0.04322850
60430,0.09105948
60431,0.14480676
60432,0.04479393
60433,0.01976659
60434,0.05106258
60435,0.01160633
60436,0.01809911
60437,0.03396082
60438,0.17839247
60439,0.13402392
60440,0.07589285
60441,0.05911902
60442,0.02557018
60443,0.13256799
60444,0.05740780
60445,0.01353280
60446,0.04658089
60447,0.06142461
60448,0.04877610
60449,0.10623528
60450,0.05320321
60451,0.02636527
60452,0.04938363
60453,0.15854891
60454,0.07386161
60455,0.04222473
60456,0.03396906
60457,0.01540367
60458,0.30760282
60459,0.05953402
60460,0.02891440
60461,0.06111208
60462,0.03091570
60463,0.02942012
60464,0.03155866
60465,0.03791370
60466,0.06852864
60467,0.02705594
60468,0.03851762
60469,0.03136806
60470,0.05383991
60471,0.17431036
60472,0.02960520
60473,0.44415644
60474,0.04289370
60475,0.10052845
60476,0.02294403
60477,0.04466636
60478,0.05099842
60479,0.01626583
60480,0.11477980
60481,0.05147427
60482,0.05580049
60483,0.06494440
60484,0.04848036
60485,0.05133672
60486,0.05610113
60487,0.07083613
60488,0.04162290
60489,0.04429090
60490,0.02410339
60491,0.27773452
60492,0.19136111
60493,0.01672924
60494,0.16056427
60495,0.02249429
60496,0.03444777
60497,0.04304076
60498,0.12883198
60499,0.03097474
60500,0.02762897
60501,0.03907853
60502,0.27219424
60503,0.06438178
60504,0.04755821
60505,0.02020231
60506,0.05930278
60507,0.05257706
60508,0.03729546
60509,0.03273799
60510,0.01237892
60511,0.01643322
60512,0.46745887
60513,0.01632462
60514,0.05042345
60515,0.06090711
60516,0.02322783
60517,0.10021854
60518,0.04150113
60519,0.02041779
60520,0.03322457
60521,0.05506666
60522,0.02584468
60523,0.04825730
60524,0.06247031
60525,0.12841940
60526,0.11694168
60527,0.03415353
60528,0.05092075
60529,0.02904512
60530,0.05764039
60531,0.05232811
60532,0.04797863
60533,0.01917241
60534,0.37928820
60535,0.05969483
60536,0.03639295
60537,0.04978306
60538,0.03117484
60539,0.01337820
60540,0.40972111
60541,0.02616329
60542,0.05773724
60543,0.03394715
60544,0.06580584
60545,0.04923226
60546,0.42882514
60547,0.03977541
60548,0.05601183
60549,0.03954640
60550,0.05002828
60551,0.00027616
60552,0.05052266
60553,0.08370659
60554,0.14346270
60555,0.02668967
60556,0.01490230
60557,0.11890084
60558,0.49683008
60559,0.02405083
60560,0.04865793
60561,0.02855031
60562,0.11489589
60563,0.01662426
60564,0.03439947
60565,0.05178000
60566,0.03760097
60567,0.02614173
60568,0.24251515
60569,0.01382192
60570,0.03232794
60571,0.06091209
60572,0.03628046
60573,0.03455194
60574,0.01460855
60575,0.01866365
60576,0.04673507
60577,0.05271953
60578,0.17388445
60579,0.22193234
60580,0.00978407
60581,0.05755329
60582,0.05492273
60583,0.04921428
60584,0.05247586
60585,0.04332813
60586,0.10759618
60587,0.05761546
60588,0.00938493
60589,0.02772378
60590,0.04051363
60591,0.34291452
60592,0.04596092
60593,0.14647837
60594,0.01824301
60595,0.07036021
60596,0.03520826
60597,0.13238144
60598,0.03240279
60599,0.01234059
60600,0.01436780
60601,0.01031289
60602,0.50507373
60603,0.01664218
60604,0.02667046
60605,0.02916648
60606,0.09581427
60607,0.02464042
60608,0.12515904
60609,0.02855963
60610,0.11471562
60611,0.02595903
60612,0.01889020
60613,0.06308731
60614,0.06209964
60615,0.02756989
60616,0.06555726
60617,0.04477956
60618,0.51924318
60619,0.02511210
60620,0.06031184
60621,0.02107250
60622,0.05294976
60623,0.07485432
60624,0.05251676
60625,0.06422143
60626,0.02187483
60627,0.01096542
60628,0.19565839
60629,0.07201894
60630,0.05788371
60631,0.07460745
60632,0.12354287
60633,0.05576060
60634,0.01638022
60635,0.09414309
60636,0.05974611
60637,0.02819719
60638,0.03197268
60639,0.41667712
60640,0.03990114
60641,0.01472200
60642,0.01267601
60643,0.08669525
60644,0.02004718
60645,0.02735354
60646,0.05153852
60647,0.03054812
60648,0.02059442
60649,0.34682798
60650,0.02538512
60651,0.07656059
60652,0.16684207
60653,0.27221137
60654,0.10444911
60655,0.17828731
60656,0.05644007
60657,0.05497493
60658,0.18209168
60659,0.05053399
60660,0.02572198
60661,0.06329864
60662,0.06523980
60663,0.02288016
60664,0.13907070
60665,0.05263617
60666,0.04074219
60667,0.04132059
60668,0.02083836
60669,0.01913332
60670,0.12460414
60671,0.03237421
60672,0.06936923
60673,0.02663087
60674,0.03398587
60675,0.02282592
60676,0.03419136
60677,0.02464117
60678,0.06034082
60679,0.03793306
60680,0.06658190
60681,0.01324287
60682,0.01638098
60683,0.04488341
60684,0.07148834
60685,0.04921471
60686,0.05601371
60687,0.04010657
60688,0.17518637
60689,0.25595775
60690,0.04480576
60691,0.01450994
60692,0.04336845
60693,0.03234207
60694,0.06101929
60695,0.05056651
60696,0.04019577
60697,0.04929139
60698,0.04901190
60699,0.06142033
60700,0.05183119
60701,0.01026347
60702,0.03353974
60703,0.49195918
60704,0.04457059
60705,0.10761573
60706,0.04066495
60707,0.05966024
60708,0.55855912
60709,0.01635423
60710,0.07059322
60711,0.03877646
60712,0.03255390
60713,0.01159536
60714,0.01113470
60715,0.15922922
60716,0.01531651
60717,0.40281707
60718,0.01549332
60719,0.03357055
60720,0.04036390
60721,0.04674134
60722,0.00879252
60723,0.03177279
60724,0.01309979
60725,0.05101131
60726,0.06482958
60727,0.06089848
60728,0.06190219
60729,0.01161574
60730,0.03645948
60731,0.05417286
60732,0.14445241
60733,0.04978141
60734,0.01734297
60735,0.05942864
60736,0.03844881
60737,0.03867695
60738,0.08056142
60739,0.03882106
60740,0.01850310
60741,0.03001805
60742,0.01218580
60743,0.01758274
60744,0.01887810
60745,0.07186936
60746,0.29194012
60747,0.05349884
60748,0.06061158
60749,0.05014303
60750,0.03181233
60751,0.05067883
60752,0.06647696
60753,0.25923410
60754,0.06146116
60755,0.06121945
60756,0.04270060
60757,0.02827676
60758,0.14122410
60759,0.42868286
60760,0.06162050
60761,0.50370973
60762,0.04029946
60763,0.17653921
60764,0.04510338
60765,0.02240243
60766,0.09938587
60767,0.03668796
60768,0.02513205
60769,0.05464999
60770,0.05741362
60771,0.03871652
60772,0.05946114
60773,0.03778523
60774,0.04973712
60775,0.02388914
60776,0.09458397
60777,0.13122430
60778,0.03148222
60779,0.04799742
60780,0.06355982
60781,0.02218637
60782,0.04524961
60783,0.02241180
60784,0.04234448
60785,0.03060392
60786,0.04278005
60787,0.03622697
60788,0.04076334
60789,0.02301757
60790,0.03963411
60791,0.05254101
60792,0.02068631
60793,0.06953388
60794,0.03043517
60795,0.02379948
60796,0.07132508
60797,0.05073365
60798,0.04914213
60799,0.09948888
60800,0.05165660
60801,0.02517846
60802,0.06583328
60803,0.06147779
60804,0.01921949
60805,0.01859671
60806,0.12960665
60807,0.05542781
60808,0.03109791
60809,0.03913466
60810,0.05807376
60811,0.03917825
60812,0.08957177
60813,0.04692276
60814,0.05029693
60815,0.04396360
60816,0.01607706
60817,0.10958809
60818,0.02202673
60819,0.04349796
60820,0.19713861
60821,0.28808489
60822,0.03944761
60823,0.03789676
60824,0.02466203
60825,0.04763106
60826,0.02676603
60827,0.02836358
60828,0.07356333
60829,0.05297495
60830,0.05638885
60831,0.04267928
60832,0.27094653
60833,0.02263115
60834,0.01611005
60835,0.02457274
60836,0.01682540
60837,0.26599324
60838,0.03677521
60839,0.05893605
60840,0.02408925
60841,0.04938595
60842,0.04828194
60843,0.01835810
60844,0.02230383
60845,0.02010698
60846,0.18418612
60847,0.09968696
60848,0.32375583
60849,0.01642891
60850,0.05695480
60851,0.04477432
60852,0.03425977
60853,0.02823135
60854,0.01877644
60855,0.07088192
60856,0.11134530
60857,0.06141149
60858,0.04689668
60859,0.03078597
60860,0.03045915
60861,0.02726117
60862,0.05465762
60863,0.07159151
60864,0.06549777
60865,0.06731678
60866,0.02158945
60867,0.04289149
60868,0.05560147
60869,0.04334976
60870,0.04393314
60871,0.02118603
60872,0.12445693
60873,0.06863974
60874,0.02301733
60875,0.02235097
60876,0.05498812
60877,0.05978971
60878,0.01492580
60879,0.04770112
60880,0.06016145
60881,0.01627398
60882,0.02473262
60883,0.01890608
60884,0.26441112
60885,0.08959366
60886,0.47853860
60887,0.14556009
60888,0.05819822
60889,0.05263145
60890,0.07271851
60891,0.26456392
60892,0.05502876
60893,0.04302187
60894,0.04170791
60895,0.05409623
60896,0.01497718
60897,0.03977432
60898,0.01746759
60899,0.39659226
60900,0.04008271
60901,0.01202325
60902,0.03958539
60903,0.13035049
60904,0.44708458
60905,0.03502058
60906,0.01728860
60907,0.02665547
60908,0.14343718
60909,0.04559721
60910,0.03315084
60911,0.03472655
60912,0.01575871
60913,0.05071077
60914,0.02124963
60915,0.43947670
60916,0.05623564
60917,0.01656589
60918,0.03032430
60919,0.07436564
60920,0.50965875
60921,0.05081036
60922,0.47033560
60923,0.03659756
60924,0.19608292
60925,0.04782797
60926,0.02278266
60927,0.01374081
60928,0.03580024
60929,0.03859567
60930,0.05097698
60931,0.28427663
60932,0.01275805
60933,0.03939650
60934,0.41423047
60935,0.02047082
60936,0.04613238
60937,0.05557739
60938,0.04220796
60939,0.38700154
60940,0.03820376
60941,0.04022111
60942,0.04716042
60943,0.05560717
60944,0.04911068
60945,0.01986952
60946,0.44290414
60947,0.05040139
60948,0.00965604
60949,0.01826748
60950,0.01713895
60951,0.02292144
60952,0.06082253
60953,0.04890629
60954,0.09608989
60955,0.04163813
60956,0.04110898
60957,0.14739008
60958,0.05219001
60959,0.17022024
60960,0.12105139
60961,0.02077468
60962,0.14454371
60963,0.29437152
60964,0.04385971
60965,0.05355651
60966,0.07394692
60967,0.05140830
60968,0.03725201
60969,0.05421383
60970,0.04688528
60971,0.04169712
60972,0.01026276
60973,0.01814776
60974,0.11003468
60975,0.00939381
60976,0.01564980
60977,0.07488146
60978,0.06457571
60979,0.04777580
60980,0.05304560
60981,0.04588564
60982,0.07315736
60983,0.03474978
60984,0.04065993
60985,0.01279213
60986,0.03910080
60987,0.05897732
60988,0.13847578
60989,0.05519373
60990,0.02700841
60991,0.01045036
60992,0.01147788
60993,0.02044950
60994,0.05686188
60995,0.01083378
60996,0.01842354
60997,0.05888246
60998,0.00731872
60999,0.11779851
61000,0.02946207
61001,0.01733043
61002,0.13395889
61003,0.02695378
61004,0.04871302
61005,0.03055565
61006,0.07339695
61007,0.06610660
61008,0.03811202
61009,0.04846568
61010,0.49237782
61011,0.02953633
61012,0.02924781
61013,0.14314386
61014,0.05593209
61015,0.03746751
61016,0.03325780
61017,0.04669682
61018,0.02147285
61019,0.08116177
61020,0.27251348
61021,0.02410779
61022,0.06527900
61023,0.04719776
61024,0.03081630
61025,0.13338333
61026,0.04875569
61027,0.12092164
61028,0.04484978
61029,0.05950681
61030,0.04720579
61031,0.01360060
61032,0.06577657
61033,0.02572066
61034,0.01890691
61035,0.24500385
61036,0.09643694
61037,0.01774412
61038,0.04126813
61039,0.04652844
61040,0.02580719
61041,0.51624423
61042,0.24788655
61043,0.05604033
61044,0.02092241
61045,0.03773817
61046,0.04452839
61047,0.05964772
61048,0.05350961
61049,0.05367640
61050,0.03217903
61051,0.03305914
61052,0.04110000
61053,0.04873634
61054,0.27574733
61055,0.04955307
61056,0.02885071
61057,0.08023798
61058,0.28814548
61059,0.01505989
61060,0.05997585
61061,0.04093391
61062,0.06024187
61063,0.06164931
61064,0.03269610
61065,0.23992905
61066,0.03673461
61067,0.03886240
61068,0.03282365
61069,0.08189578
61070,0.04835239
61071,0.00926195
61072,0.50623679
61073,0.36672395
61074,0.01764780
61075,0.04794550
61076,0.25155097
61077,0.09657514
61078,0.10961925
61079,0.03115367
61080,0.04495414
61081,0.06337960
61082,0.03812625
61083,0.01685384
61084,0.01941719
61085,0.19389838
61086,0.05467962
61087,0.03002096
61088,0.51950860
61089,0.02850539
61090,0.34825718
61091,0.04704114
61092,0.04186931
61093,0.00874246
61094,0.06391885
61095,0.05517521
61096,0.10445587
61097,0.05572410
61098,0.02804186
61099,0.27754208
61100,0.01313518
61101,0.05293239
61102,0.01758509
61103,0.13330936
61104,0.04889761
61105,0.06268533
61106,0.02607394
61107,0.01351804
61108,0.03834481
61109,0.03540692
61110,0.02807883
61111,0.03848717
61112,0.03989201
61113,0.01931824
61114,0.04124928
61115,0.03965493
61116,0.02120349
61117,0.05633923
61118,0.06019881
61119,0.05001014
61120,0.04075691
61121,0.00209655
61122,0.12654553
61123,0.02893988
61124,0.01755731
61125,0.04222042
61126,0.07539365
61127,0.10723700
61128,0.01679996
61129,0.01567549
61130,0.03203965
61131,0.01933357
61132,0.03376644
61133,0.01306082
61134,0.04929880
61135,0.06346352
61136,0.04860540
61137,0.06845970
61138,0.04280595
61139,0.17822367
61140,0.36829543
61141,0.01194383
61142,0.17123950
61143,0.05516274
61144,0.04716160
61145,0.31785336
61146,0.02456406
61147,0.05978560
61148,0.02120578
61149,0.04005146
61150,0.13516900
61151,0.04457863
61152,0.04072183
61153,0.06595172
61154,0.01245443
61155,0.04116915
61156,0.17726533
61157,0.02916821
61158,0.18966252
61159,0.11470916
61160,0.40823075
61161,0.03868381
61162,0.36911741
61163,0.03363800
61164,0.11755937
61165,0.03260129
61166,0.04792202
61167,0.02495974
61168,0.01010183
61169,0.01996481
61170,0.03469832
61171,0.09926336
61172,0.03967940
61173,0.03848133
61174,0.07485148
61175,0.03618621
61176,0.06233045
61177,0.04668526
61178,0.04390493
61179,0.05064423
61180,0.03949471
61181,0.01337258
61182,0.04437975
61183,0.06528815
61184,0.01757539
61185,0.04706515
61186,0.05020006
61187,0.04496534
61188,0.04944529
61189,0.16814159
61190,0.04249030
61191,0.02928345
61192,0.02366259
61193,0.38487175
61194,0.02965374
61195,0.01354858
61196,0.06022546
61197,0.04534711
61198,0.04971868
61199,0.03520104
61200,0.02085836
61201,0.04352865
61202,0.04361112
61203,0.05643788
61204,0.05045694
61205,0.03867641
61206,0.07042493
61207,0.05313996
61208,0.08187791
61209,0.08913055
61210,0.06018071
61211,0.49366310
61212,0.07358777
61213,0.05551646
61214,0.05491787
61215,0.03046659
61216,0.49045452
61217,0.01122209
61218,0.04279272
61219,0.03258619
61220,0.02902110
61221,0.03771254
61222,0.07597364
61223,0.04706576
61224,0.06344517
61225,0.02169202
61226,0.02012184
61227,0.17073165
61228,0.05982660
61229,0.08428314
61230,0.54784763
61231,0.02443416
61232,0.02334466
61233,0.01381645
61234,0.05685186
61235,0.06667438
61236,0.02058169
61237,0.02291474
61238,0.07592946
61239,0.03432620
61240,0.05266819
61241,0.05747296
61242,0.13443734
61243,0.11738408
61244,0.42974186
61245,0.02497415
61246,0.01247193
61247,0.01392068
61248,0.02374731
61249,0.05444496
61250,0.08227400
61251,0.10722058
61252,0.05143648
61253,0.14602917
61254,0.02930404
61255,0.03088720
61256,0.04544378
61257,0.10367607
61258,0.05900960
61259,0.05240884
61260,0.02499929
61261,0.06538825
61262,0.11098684
61263,0.05812167
61264,0.06427003
61265,0.04639459
61266,0.12992683
61267,0.03252189
61268,0.04534798
61269,0.04425207
61270,0.06400398
61271,0.02041212
61272,0.11318200
61273,0.08505124
61274,0.03775542
61275,0.05697080
61276,0.03596387
61277,0.21060009
61278,0.02703266
61279,0.03606804
61280,0.05796641
61281,0.05694357
61282,0.11304308
61283,0.15374362
61284,0.46002379
61285,0.05705195
61286,0.10508966
61287,0.02511638
61288,0.04864433
61289,0.01798443
61290,0.05080057
61291,0.03286848
61292,0.05558996
61293,0.01278450
61294,0.02420769
61295,0.05330620
61296,0.04888778
61297,0.04611541
61298,0.03165060
61299,0.06681402
61300,0.04166341
61301,0.10463956
61302,0.05556145
61303,0.04597911
61304,0.04304736
61305,0.01295683
61306,0.05382709
61307,0.01058257
61308,0.02702378
61309,0.08020928
61310,0.08454511
61311,0.10970324
61312,0.03520223
61313,0.02265978
61314,0.10263216
61315,0.00963732
61316,0.02011742
61317,0.03429875
61318,0.02142624
61319,0.05810273
61320,0.03886030
61321,0.03870996
61322,0.05339681
